Title,Publication Year,Topic,Topic_Name,Topic_Probability,Abstract Note,DOI,Author
B-LPoET: A middleware lightweight Proof-of-Elapsed Time (PoET) for efficient distributed transaction execution and security on Blockchain using multithreading technology,2024,0,Topic_0_security_iot_city,0.4831024552140209,"A private permissioned chain is typically considered a fully protected authorized blockchain. The concept of a permissioned chain has become better single-entity control operation over the network and allows entry only to selected nodes, which most probably supports different small-medium enterprises and government officials. It is one of the prominent features of blockchain technology that maintains transaction integrity and security throughout the deliverance. This paper initially highlights the benefits of a permissioned private chain. Present the current issues of the Proof-of-Elapsed Time consensus mechanism for the distributed applicational environment. In order to make blockchain systems more adaptive for private chains, this paper proposes a middleware lightweight consensus based on PoET, named “B-LPoET”. Objecting to being improved as a lightweight PoET from the predefined PoET in terms of verifying transactions and creating more blocks, to decide the mining right, and participants allows to acknowledge their identities before joining. The design of B-LPoET reduces the cost of multi-node efficiency by establishing a lightweight topology for selecting and waiting time of winning node using multithreading, which affects positively by increasing systems scalability. The experimental results of the B-LPoET illustrate that it performs better as compared with the existing PoET and other state-of-the-art consensus.",10.1016/j.compeleceng.2024.109343,"Ayub Khan, Abdullah; Dhabi, Sami; Yang, Jing; Alhakami, Wajdi; Bourouis, Sami; Yee, Por Lip"
Combating counterfeits with the Blockchain-technology-supported platform under government enforcement,2023,0,Topic_0_security_iot_city,0.9791512056957133,"The intrinsic value of brand names has led to the widespread presence of counterfeits in multi-industries. Although government enforcement plays a role in combating counterfeits, it is difficult to fundamentally curb counterfeiting. This paper examines how the brand-name firm adopts the blockchain-technology-supported (BTS) platform in dealing with counterfeits under government enforcement. We consider a market with a manufacturer (i.e., a brand-name firm) and a counterfeiter. First, we develop a signaling game model to analyze the negative impact of deceptive sales. The results show that, under weak government enforcement and a high rampancy level of counterfeits, deceptive sales will decrease the expected demand for authentic products, the manufacturer’s expected profit, the expected consumer surplus, and the expected social welfare. Although government enforcement forces the counterfeiter to implement non-deceptive sales, it will decrease the expected consumer surplus under symmetric quality information. Then, we develop a Stackelberg game model to analyze the manufacturer’s adoption strategy for the BTS platform. We find that weaker government enforcement will incentivize the manufacturer to adopt the BTS platform. However, the manufacturer does not always adopt the BTS platform even if the counterfeiter implements deceptive sales. Finally, we analyze the effect of adopting the BTS platform under government enforcement. We reveal that the role of the BTS platform in improving consumer rights is stronger than that in combating counterfeits, and the effect of adopting the BTS platform will strengthen as government enforcement weakens.",10.1016/j.tre.2023.103155,"He, Chao; Tan, Chunqiao; Ip, W.H.; Wu, C.H."
Sustainable strategies for marine plastic waste remanufacturing systems under diverse carbon reduction policies,2025,0,Topic_0_security_iot_city,0.9326216723784599,"This study examines the challenges facing the marine plastic waste remanufacturing industry in improving ecological outcomes and reducing carbon emissions. It focuses on how to effectively incentivize the front-line collectors to participate in and comply with government carbon policies. Using a differential game framework, we analyze the effects of various carbon reduction policies and revenue-sharing mechanisms on waste management performance, carbon mitigation, and blockchain adoption. The results show that under a carbon tax policy, suppliers adopting fixed-price acquisition strategies invest more in blockchain implementation and carbon reduction. When carbon taxes are low, increasing them significantly improves waste management performance and supplier-level emission reductions. Manufacturers' carbon reduction efforts also rise with higher carbon taxes. Blockchain adoption enhances profitability across stakeholders in the system. Among the two carbon policies examined—the carbon tax and the carbon cap—the carbon tax yields the most effective outcomes for marine plastic waste management and emission reduction. However, this environmental improvement does not directly translate into higher profits for all supply chain members. An extension of the model demonstrates that cost-sharing contracts can effectively coordinate dynamic collaboration within the supply chain. Case studies support the model's findings and offer practical insights for advancing the sustainability of marine plastic waste recycling systems.",10.1016/j.marpolbul.2025.118350,"Leng, Jie; Ding, Wenwen"
"A scalable, efficient, and secured consensus mechanism for Vehicle-to-Vehicle energy trading blockchain",2023,0,Topic_0_security_iot_city,0.8081266590114162,"Vehicle-to-Vehicle (V2V) energy trading has emerged as a promising scheme to relieve the load imposed on the grid without intermediaries. The blockchain has always been regarded as the most potential solution for addressing the security and privacy issues of the Internet of Electric Vehicles (IoEV). The consensus mechanism is the core of the blockchain, it determines the security, efficiency, and scalability of the system. However, consensus mechanisms currently employed in V2V energy trading are traditional algorithms, which are unsuitable for the IoEV due to their high computational power and communication overhead. Therefore, we are motivated to propose a Block Alliance Consensus (BAC) mechanism based on Hashgraph. BAC can maintain the high throughput of the Hashgraph, and it solves the problem that the Hashgraph cannot support the dynamic addition and deletion of nodes if it is directly applied to V2V energy trading. We utilize the sharding technique, and each shard generates a consortium blockchain in accordance with the characteristic of the IoEV. The centralized component is retained to ensure macroeconomic control by state and local governments. We design a cryptography-based leader election combined with a reputation incentive mechanism to fairly elect centralized leader committee and motivate honest electric vehicles (EVs). We implement the BAC consensus and V2V energy trading blockchain (ETB) on the Hyperledger Fabric. The performance and practicality of BAC and the V2V ETB are verified through experiments.",10.1016/j.egyr.2023.07.035,"Wang, Yingsen; Li, Yixiao; Suo, Yao; Qiang, Yan; Zhao, Juanjuan; Li, Keqin"
The ASEAN blockchain roadmap,2022,0,Topic_0_security_iot_city,0.9356458956498112,"Although blockchain technology is disruptive, revolutionary, and foundational, its application across different countries with varying levels of socio/economic development is uneven. Accordingly, this paper examines blockchain technology in ASEAN (Association of Southeast Asian Nations). With its sizeable populations and economic diversity, ASEAN provides a suitable staging ground for examining the factors that facilitate or impede blockchain technology. This paper discusses the preconditions for blockchain adoption, enabling factors relating to regulatory policies, and illustrative cases depicting new blockchain solutions or improvements over current practices. Based on these narratives, a six-step roadmap delineates the need for regulatory clarity, the balance between public versus private policies, and pathways for securing competitive strategies and organizational advantages.",10.1016/j.aglobe.2022.100047,"Ungson, Gerardo R.; Soorapanth, Sada"
Immutable COVID-19 Vaccination Certificate using Blockchain,2024,1,Topic_1_healthcare_privacy_records,0.9197900598876688,"The COVID-19 pandemic has presented numerous challenges around the world, including lockdowns, remote working and studying, and travel restrictions imposed by governments to curb the spread of the virus. As vaccines have become more widely available, restrictions have begun to ease for those vaccinated. Many countries use paper-based COVID-19 vaccination certificates to prove vaccination status. However, traditional certificates are vulnerable to forgery and counterfeiting. We developed a blockchain-based system where vaccination certificates are stored and accessed via smart contracts on an Ethereum blockchain. The certificates are stored in a tamper-proof, decentralized manner, ensuring secure verification of vaccination status. This research project successfully designed and implemented a system that securely stores and verifies vaccination certificates using blockchain, demonstrating the benefits of this approach. According to our knowledge, this is the first kind of research initiative in Brunei to develop a blockchain-based immutable COVID-19 Vaccination certificate. Despite its advantages, blockchain still has its flaws, particularly in scalability and adoption, which should be considered for further optimization of the proposed system.",10.1016/j.procs.2024.03.209,"Jafari, Abdul Muqsit Haji; Patchmuthu, Ravi Kumar; Tajuddin, Sharul Tazrajiman Haji"
Achieving sustainable carbon-neutral supply chain: A perspective of integrating blockchain technology,2025,0,Topic_0_security_iot_city,0.8068272412649462,"With the global shift towards a carbon-neutral supply chain (CNSC), blockchain technology (BT) is becoming increasingly significant. The food supply chain (FSC) significantly generates carbon emissions. This study evaluates how the integration of blockchain technology (IBT) is feasible to attain a CNSC. This study also finds the nexus among the sustainable development goals and how they behave between IBT and CNSC. This study presented a new framework based on the resource-based view and dynamic capability, which was tested using structural equation modeling (SEM). A comprehensive online survey was conducted utilizing a questionnaire that gathered responses from 200 individuals employed in the agricultural and food sectors. The finding reveals that the implementation of disruptive BT has a beneficial impact on the FSC by reducing emissions, ensuring safety, improving supply chain performance, minimizing food waste, and boosting consumer trust. Nonetheless, two variables, namely enhance supply chain performance, and build consumer trust, do not contribute to achieving a CNSC, as they enhance operational efficiency and trust, which might not directly result in a decrease in carbon emissions. The study enriches the literature on IBT in FSC to attain a CNSC while making the supply chain network more transparent, agile, and sustainable. It also challenges conventional wisdom by revealing factors that do not lead to a CNSC and guides policymakers to develop strategies to attain a CNSC.",10.1016/j.techfore.2025.124262,"Saha, Aditi; Raut, Rakesh D.; Kumar, Mukesh; Paul, Sanjoy Kumar; Shi, Yangyan; Shah, Bhavin; Ghoshal, Sudishna"
Blockchain enabled e-voting system adoption: examining the mediating role of perceived transparency,2025,0,Topic_0_security_iot_city,1.0,"Purpose Transparency is one of the finest characteristics of blockchain technology. As blockchain’s technical enablers are traceable and irreversible, transparency allows for more confidence in the system. This study aims to apply and extend the theoretical model of the unified theory of acceptance and use of technology (UTAUT2) by empirically investigating the factors (performance expectancy, price value, facilitating conditions, hedonic motivation, habit, social influence and effort expectancy) that influence users’ perceived transparency of blockchain-as-a-service for e-voting and its effect on adoption intention; to investigate the mediating effect of perceived blockchain transparency on the relationship between UTAUT2 antecedents and intention to use blockchain-based e-voting technology; and to investigate Generations Z and Y’s perceptions of how blockchain technology can be implemented to the current e-voting system. Design/methodology/approach The authors primarily used the MTurk crowdsourcing platform to host their online survey and collected 251 valid responses from their targeted participants, which the authors analyzed using Smart PLS 4.0. Findings The findings revealed that users’ perceived expectancy, hedonic motivation, facilitating conditions, habit and price value positively influence the perceived transparency of blockchain-as-a-service for e-voting. This, in turn, positively influences adoption intention. In addition, users’ perceived transparency positively mediates the relationship between UTAUT2 factors (perceived expectancy, hedonic motivation, facilitating conditions, habit and price value) and the adoption intention of blockchain-based e-voting. Originality/value By empirically investigating the factors that enhance users’ perceived transparency of blockchain-as-a-service for e-voting, this study contributes to the UTAUT2 model literature. It also investigates the impact of this perceived transparency on the adoption intention and illustrates its mediating role in the UTAUT2 model through a segmentation approach. Finally, the authors address the significant implications of the findings, including how their research contributes to the transparency literature by emphasizing the significance of transparency in blockchain technology.",10.1108/JABS-06-2024-0304,"Abbasi, Amir Zaib; Bashir, Shahid; Albashrawi, Mousa; Ting, Ding Hooi"
Towards efficient privacy and trust in decentralized blockchain-based peer-to-peer renewable energy marketplace,2023,0,Topic_0_security_iot_city,1.0,"Renewable energy sources are becoming increasingly important as a substitute for fossil energy production. However, distributed renewable energy production faces several challenges regarding trading and management, such as inflexible pricing models and inaccurate green consumption information. A decentralized peer-to-peer (P2P) electricity marketplace may address these challenges. It enables prosumers to market their self-produced electricity. However, such a marketplace needs to guarantee that the transactions follow market rules and government regulations, cannot be manipulated, and are consistent with the generated electricity. One of the ways to provide these guarantees is to leverage blockchain technology. This work describes a decentralized blockchain-based P2P energy marketplace addressing privacy, trust, and governance issues. It uses a private permissioned blockchain Hyperledger Fabric (HF) and its smart contracts to perform energy trading settlements. The suggested P2P marketplace includes a particular regulator actor acting as a governmental representative overseeing marketplace operations. In this way, the suggested P2P marketplace can address the governance issues needed in electricity marketplaces. Further, the proposed marketplace ensures actors’ data privacy by employing HF’s private data collections while preserving the integrity and auditability of all operations. We present an in-depth performance evaluation and provide insights into the security and privacy challenges emerging from such a marketplace. The results demonstrate that partial centralization by the applied regulator does not limit the P2P energy trade settlement execution. Blockchain technology allows for automated marketplace operations enabling better incentives for prosumer electricity production. Finally, the suggested marketplace preserves the user’s privacy when P2P energy trade settlements are conducted.",10.1016/j.segan.2023.101146,"Tkachuk, Roman-Valentyn; Ilie, Dragos; Robert, Remi; Kebande, Victor; Tutschku, Kurt"
The interplay of recycling channel selection and blockchain adoption in the new energy vehicle supply chain under the government reward-penalty scheme,2025,0,Topic_0_security_iot_city,0.9084498861040753,"Recently, the rapid progress of the new energy vehicle (NEV) sector has resulted in a growing demand for power batteries. The urgency to find environmentally friendly and efficient methods for recycling retired power batteries has turned into a pressing issue. Therefore, this research proposes four multi-channel recycling models that encompass a battery supplier, a third-party recycler, and a NEV manufacturer. Among them, the battery supplier is subject to the government reward-penalty scheme and adopts blockchain to track information on power batteries. Recycled power batteries are either utilized in echelon utilization or dismantled for raw materials, depending on their varying capacity. We conduct a Stackelberg game analysis to examine the influence of blockchain adoption and government reward-penalty scheme on recycling channel selections, recycling rates, and social, economic, and environmental benefits. Through numerical analysis, the following key findings are obtained: (i) when the recycling price competition degree is relatively low and the sensitivity degree of consumers to the recycling price is relatively high, tripartite participation in recycling can achieve the highest recycling rate and social welfare. (ii) Within a certain range of reward-penalty intensity, the government reward-penalty scheme can significantly augment recycling rates, and lowering the recycling rate target may increase supply chain members' profits. (iii) The efficacy of blockchain adoption enhances the battery supplier's willingness to participate in recycling and the decision to invest in blockchain, which yields ancillary advantages for the NEV manufacturer.",10.1016/j.jclepro.2024.144384,"Xing, Peng; Wang, Mingxing"
Differential game theoretic analysis of the blockchain technology investment and carbon reduction strategy in digital supply chain with government intervention,2024,0,Topic_0_security_iot_city,0.9575278494018842,"In the context of a low-carbon environment and the prevalence design digital supply chain (DSC), the interaction between digital and green has received much attention in supply chain low-carbon practices and academic research. The rising consumer environmental awareness (CEA) and transparency perception (CTP) of green product information have stimulated investments in blockchain technology and green production. However, the improved digital operation level resulting from blockchain technology investment further reduces carbon emissions. Considering these emerging features of DSC, the differential game is employed to investigate blockchain technology investment and green production investment strategies of DSC members from a long-run and dynamic standpoint. This study analyzes and compares DSC equilibrium strategies under four different scenarios. Theoretical results are verified through numerical experiments, and sensitivity analysis is conducted to unlock further insights. The results demonstrate that the digital operation level follows a monotonic trajectory, while the carbon reduction level exhibits no more than one change over time. In addition, CEA stimulates investment in green production and blockchain technology simultaneously. Both CEA and CTP improve the digital operation level, carbon reduction level and overall profit of the DSC. The improved synergic mechanism with bilateral participation is most effective in improving the economic efficiency and environmental benefit of the DSC. The economic advantage of the bilateral synergic mechanism over other mechanisms can be enhanced as CEA and CTP rise. The cost factor of blockchain technology investment and the manufacturer’s marginal benefit more significantly affect the demand and profit of green product. This study offers a solid theoretical foundation for the long-run operation and synergy of DSC in sustainable development.",10.1016/j.cie.2024.109953,"Kang, Yuwei; Dong, Peiwu; Ju, Yanbing; Zhang, Tianyu"
Impact of government’s support policy on decision-making of platform participants under ESG,2025,0,Topic_0_security_iot_city,0.9371900370884018,"Blockchain-based token platform economy is a new branch of digital platform economics. Constructing a continuous time dynamic model of token platform economy, this paper analyzes what kind of ESG policy is appropriate for the government, meanwhile the token platform participants (developers, users and speculators) make optimal investments and decisions under ESG policy. Simulation result shows neutral ESG policy is optimal. Based on the given neutral ESG policy, we have done the research on ESG investment and decision strategies for platform participants. Our research shows that the tokens selling rate and efforts of green platform (ESG score greater than 0) developers are lower than the ones of brown platform (ESG score less than 0). Consequently, when developers’ token retention is about half of the initial amount, users should invest more brown tokens. Speculators should invest brown tokens for developers’ high token retention. Green token investments of speculators and users are needed in other cases. Next, the impact of the government’s three ESG policies on the maturity or termination of the platform also been analyzed. An important conclusion occurred: the government’s aggressive or conservative ESG policy cannot make the development of the green platform better; Therefore, we suggest a neutral ESG policy which means that the government could adopt high tax incentive and high tax burden on the green and brown platform while it is not necessary to implement the extra subsidy and punishment policy on the green and brown platform.",10.1016/j.najef.2024.102303,"Li, Renzhong; Fei, Chen; Fei, Weiyin"
"Integrated usage of artificial intelligence, blockchain and the internet of things in logistics for decarbonization through paradox lens",2024,0,Topic_0_security_iot_city,1.0,"The objective of this study was to identify, assess, and prioritize resolution strategies to address paradoxes associated with the integrated use of artificial intelligence (AI), blockchain, and the Internet of Things (IoT) in logistics for decarbonization. To achieve these objectives, a four-phase mixed-methods approach was employed, involving the identification, prioritization, and verification of resolution strategies for their significance in managing paradoxes. A panel of 10 experts with experience in adopting AI, blockchain, and IoT in logistics participated in the study. The study identified ten key resolution strategies: education & training, coordination & collaboration, government regulations & support, standardized data format and protocol, modular architecture, interoperability standard, process optimization, security auditing, management participation, and man–machine interactions. Using an integrated multicriteria decision-making approach, the study presented compromised rank of these strategies based on their effectiveness in addressing paradoxes. The most significant resolution strategy identified was modular architecture. This was followed by a second compromise solution set of interoperability standards, process optimization, management participation, coordination & collaboration, and man–machine interactions, and a third compromise solution set including education & training, government regulation & support, standardized data format, and security auditing. The derived solutions were then verified by logistics domain experts. This study provided the first empirical investigation of paradox theory related to the adoption of AI, blockchain, and IoT for decarbonization in logistics. Overall, the study enhanced the understanding of competing demands, tensions, and complexities involved in adopting digital technologies for decarbonization using paradox theory.",10.1016/j.tre.2024.103684,"Mishra, Ruchi; Kr Singh, Rajesh; Daim, Tugrul U.; Fosso Wamba, Samuel; Song, Malin"
Exploring the promotion of blockchain adoption in the healthcare industry through government subsidies,2023,0,Topic_0_security_iot_city,0.8858599101780444,"Purpose Blockchain technology has been recognized as a potential solution to the challenges in managing healthcare information. Its adoption in the healthcare industry has garnered the attention of healthcare institutions and governments. Given the significant role of subsidies in promoting technology adoption, this study applies evolutionary game theory to examine the impact of government subsidies on the adoption of blockchain technology by healthcare institutions. Design/methodology/approach First, the authors analyze the interests of government administration departments and healthcare institutions separately in regards to blockchain adoption. Subsequently, the authors develop the payoff matrix of both participants and construct the evolutionary game model. And then, the authors calculate the replication dynamic equations and analyze the decision evolution of both participants through the replication dynamic equations and numerical experiments. Findings The numerical experiments demonstrate that government subsidies are effective in encouraging healthcare institutions to adopt blockchain technology. The study also reveals the necessary amount of subsidy required to guide healthcare institutions towards adoption. Additionally, the validity of the evolutionary game model in analyzing the interaction between governments and healthcare institutions is confirmed by the results. Originality/value Blockchain adoption in the healthcare industry differs from other emerging technologies, as there is the potential for it to reduce revenue for healthcare institutions. This study contributes to the analysis of theoretical models for promoting blockchain in the healthcare industry through subsidies. Additionally, it demonstrates the potential of evolutionary game theory in analyzing the adoption of blockchain technology, and the interaction between governments and healthcare institutions.",10.1108/K-04-2023-0683,"Li, Keqing; Liang, Changyong"
Are artificial intelligence and blockchain the key to unlocking the box of clean energy?,2024,0,Topic_0_security_iot_city,0.8482959555955094,"The fourth industrial revolution has brought about key technological breakthroughs represented by artificial intelligence (AI) and blockchain (BC), which provide an opportunity for the development of clean energy (CE). We employ a wavelet-based quantile-on-quantile approach to investigate the correlation among AI, BC and CE over different periods and time horizons. The results show that although the integration of AI and CE systems requires a lot of time, it can significantly boost CE development in the long run. However, BC cannot significantly promote CE development except for a few extreme periods. Our results are supported by the mechanism of interaction among AI, BC and CE development, which highlights their relationship. Therefore, the government should focus on promoting the development of new information technologies and their integration with the CE system, which is crucial for the implementation of energy transition strategies. In addition, low-carbon investors should focus on these technologies because of their relationship with CE.",10.1016/j.eneco.2024.107616,"Yang, Shengyao; Zhu, Meng Nan; Yu, Haiyan"
A hybrid framework for prioritizing the solutions to mitigate sustainable supply chain barriers in industry 5.0,2025,0,Topic_0_security_iot_city,0.827272904018476,"Industry 5.0 is a potential framework that aims to envision the most advanced industrial, transportation, energy-efficient, and sustainable supply chain (SSC) of the future. Industry 5.0 and SSC are essential ideas that are revolutionizing the operational strategies of enterprises in the modern day. Concurrently, these two principles propel the development of a very sustainable and resilient global economy. Contemporary organizations are increasingly adopting sustainable practices in the supply chain by using technology such as blockchain, artificial intelligence (AI), and collaborative robots (co-bots) to trace the source of products, guarantee ethical and sustainable sourcing and procurement, and efficiently and securely collaborate with humans. Focusing on the goal of sustainability, the current study utilized a three-step methodology and a hybrid framework to rank solutions for overcoming SSC barriers in the pharmaceutical industry supply chain. We conduct a comprehensive literature review to identify the barriers and solutions, then finalize them using the Delphi technique. The current study finalized 16 SSC barriers and 14 solutions. The fuzzy analytical hierarchy process (FAHP) is used to prioritize barriers and calculate the weight of each barrier. The main challenge that obstructs the adoption of SSC into practice is higher initial investment and unclear return on investments. The current study used Extended PROMETHEE II (EXPROM2) for prioritization of SSC solutions. The solution ranking indicates that governmental assistance and public–private partnerships are the most effective approaches for overcoming the listed barriers. Additionally, a sensitivity analysis is conducted to assess the appropriateness of the final findings of the current study. The current findings will allow organizations to pinpoint the most troublesome barriers and therefore implement solutions that may mitigate their severity.",10.1016/j.clscn.2025.100268,"Kamruzzaman, Md; Karmakar, Anup; Kibria, Md.Golam"
Institutional entrepreneurial orientation: Beyond setting the rules of the game for blockchain technology,2022,0,Topic_0_security_iot_city,1.0,"Regulations keep evolving on currency-based blockchain technology, making it difficult for entrepreneurs within this realm to find a home. Going beyond temporal regulations and traditional metrics to help entrepreneurs evaluate formal institutional environments, we apply and extend the theoretical framework of entrepreneurial orientation (EO) to the institutional level (termed institutional EO) to index an institution's innovativeness, proactiveness, and risk-taking towards blockchain technology. Evaluating a country's institutional EO allows entrepreneurs to understand how embedded the institution is within a certain technology (in this case blockchain technology), which in turn, signals to entrepreneurs longer-term havens in which to locate to develop and commercialize the technology.",10.1016/j.techfore.2022.121734,"Cowden, Birton; Tang, Jintong"
Securing Land Registration using Blockchain,2020,3,Topic_3_registration_property_records,0.8236682865352059,"The current land registration process involves a lot of vulnerabilities and people uses it to cheat the common people and the government. This paper discusses about a secure land registry implemented using blockchain which works on the basis of majority consensus. By implementing the land registry in blockchain, the security issue is resolved to a great extent. The hash value calculated for each block will be unique as it is linked to the hash of the previous block. The algorithm that is used for hashing is SHA256. Along with SHA256, Proof Of Work(PoW) algorithm is also used which makes the information related to each transaction more secure. Message digest that is generated for each block is of fixed size and each hash represents a complete set of transaction within a given block. The proposed land registry blockchain network consists of 12 nodes which calculates the proof of work. Nodes are responsible for verifying a transaction, mining a new block and adding the new block to the blockchain. A total of 200 land transactions are recorded using the blockchain methodology which offers a tamper proof and updated version of land registry. Elliptic curve cryptographic algorithm is used for signature generation which is used for verifying whether the transaction is signed by the owner or not. Merkle tree is used for linking the transactions using hash and in turn reduces the disk usage. The proposed implementation of land registry using blockchain thus offers a 99% reduction in manual effort spent in record keeping.",10.1016/j.procs.2020.04.183,"S, Krishnapriya; Sarath, Greeshma"
Business financing and blockchain technology adoption in agroindustry,2021,0,Topic_0_security_iot_city,0.9238128516384603,"Purpose This paper aims to explore patterns of business financing and adoption of blockchain technology in the agricultural industry. The adoption of blockchain technology in terms of recording, storing, validating and securing data can solve a variety of agricultural problems such as agricultural business financing. If the banking and insurance industries are connected in real-time to activity data in the agricultural industry, they can create better credit ratings and profile models. So, finally, all parties in the agricultural industry have a greater chance to get business financing from banks. Design/methodology/approach This paper uses a case study research approach with a framework of analysis of the theory of adoption of technology, organization and environment (TOE) and the theory of “mindfulness of adoption”. The case study method has advantages when verification is still questioned or the application of certain theories in practice as phenomena and contexts that occur in the field in accordance with the application of blockchain technology into a relatively new business, both technically and practically in the field. Findings The findings indicate that there are no barriers to the availability of blockchain technology for technology adoption. The characteristics of this technology are very suitable for solving financing and supply chain business problems in the agricultural industry. However, the adoption of blockchain technology in agriculture shows that there is complexity in the organizational context involving internal and external organizations. The number of organizations and small parties involved in the agricultural process challenges the adoption of blockchain technology as new technology. Then, the external environment of technology, especially government regulations in developing countries, is still an obstacle to the adoption of blockchain technology. Research limitations/implications This study faces several limitations, namely, the limited case of implementation of the blockchain technology due to the novelty of technology and government regulation. So that further research related to the adoption of blockchain technology needs to be done using field data such as surveys. Research related to the connectivity of the banking industry and other financial institutions also needs to be explored further, especially in creating a data-based credit risk model of the blockchain system. Originality/value On the practical side, case studies of technology adoption and its relationship with the financing of agricultural business are still little explored so this study contributes to exploring the application of blockchain technology in the agricultural industry. The adoption of blockchain technology has an impact not only on farmers but also on all parties involved in the supply chain including banks, insurance and other financial institutions. In addition, the distributed data exchange business model using blockchain technology is a new business model in the agriculture industry.",10.1108/JSTPM-03-2020-0065,"Rijanto, Arief"
Impacts of blockchain technology with government subsidies on a dual-channel supply chain for tracing product information,2023,0,Topic_0_security_iot_city,1.0,"Transparent product information is a critical factor that promotes product sales. To satisfy the consumers’ expectation of product quality information, in practice, manufacturers (e.g., Beinmate, Aptamil, and Qiao’s compound) have adopted Blockchain Technology (BT) to help consumers trace the associated product information. In addition, the governments also encourage the application of BT by implementing relevant policies. This paper proposes a stylized dual-channel supply chain model to investigate the value added from adopting BT for manufacturers. We consider a setting that a manufacturer sells its product through two channels, i.e., offline retailer and online e-tailer. Under this circumstance, we find that the manufacturer is always willing to adopt BT to disclose product information. In particular, the offline retailer and consumers can receive benefits from this innovation, while the action is a double-edged sword for the online e-tailer. Moreover, under a special scenario that the government offers a quantity/innovation subsidy, we show that there exists a win–win–win situation for the manufacturer, the both selling channels, as well as the consumers. Finally, we compare the two subsidy policies and show that innovation subsidy can always achieve a better social welfare than quantity subsidy. Numerical examples are conducted to select the optimal subsidy policies and examine the extensions of this work.",10.1016/j.tre.2023.103032,"Zhong, Yuanguang; Yang, Tong; Yu, Huilin; Zhong, Shuneng; Xie, Wei"
Blockchain technology and modern slavery: Reducing deceptive recruitment in migrant worker populations,2021,0,Topic_0_security_iot_city,0.7550159610577228,"Modern slavery, including forced labour, is a practice that impacts more than 40 million people, 20 million of whom are trapped in corporate supply chains. Migrant workers are disproportionately affected by this practice, who are often from developing countries and are vulnerable to exploitation through deceptive recruitment practices. With questions raised as to the efficacy of social audit and increasing pressure on governments and large businesses to identify and reduce the incidence of modern slavery in corporate activities, new approaches and tools are needed. The purpose of this paper is to offer a conceptual discussion as to how a relatively new technology, the blockchain, might be used to reduce vulnerability and risk in migrant worker populations. Limitations and directions for future research are also considered.",10.1016/j.jbusres.2021.03.065,"Christ, Katherine L; V Helliar, Christine"
Smart Contract based Central Sector Scheme of Scholarship for College and University Students,2020,0,Topic_0_security_iot_city,0.8112118748386631,"Education plays a vital role in human life. To encourage higher education, the Indian government has taken many initiatives. These include the disbursement of scholarships to financially help the students belonging to low-income families. Central Sector Scheme of Scholarship for College and University Students (CSS) is one such scheme that financially helps meritorious students in pursuing graduation and post-graduation. This scheme was introduced in 2008. Scholarships from CSS have been helping students to fund their educational expenses. But there have been some difficulties faced by the students in availing this scholarship. These include lack of traceability of application form, loss of application form in transit through Indian Postal Service, lack of transparency between students and their respective Education Boards, and lack of bank account verification. In this paper, we propose a Smart Contract for CSS Scheme that overcomes the above-mentioned drawbacks. It has four entities: Students, Education Boards, Colleges, and Banks. The Blockchain-based Smart Contract proposed in this paper, has been developed to provide a user-friendly environment to a student and maintain a transparent and constant connection between students and their respective Education Boards. Many applications have been developed on the Blockchain platform but to the best of our knowledge, there does not exists any government scholarship scheme on the Blockchain platform in India.",10.1016/j.procs.2020.04.086,"Bedi, Punam; Gole, Pushkar; Dhiman, Shivani; Gupta, Neha"
Potential impacts of blockchain technology on business practices of bricks and mortar (B&M) grocery stores,2021,0,Topic_0_security_iot_city,0.706907915991488,"Purpose This paper investigates the impact of blockchain technology on the Bricks and Mortar (B&M) grocery sector from a technological and functional perspective. Design/methodology/approach The research adopted an exploratory research design and the data comprises 17 semi-structured interviews with personnel at the top grocery retail chains in the United States, for example, Wal-Mart, Tesco, Stop and Shop and Meijer. Additionally, two major US-based blockchain service providers are included – SumatoSoft and Accubits. Findings Blockchain technology affects the business processes of B&M grocery retail by offering payment via tokens, secure payments and contracts between stakeholders, an end-to-end solution in the supply chain and secure management of the stock. However, this process is hampered by a number of challenges such as integrity and security concerns, difficulty in adapting sound logistics, lack of adequate skills and resistance to change by store managers and employees. This can be addressed by imparting education/training and creating awareness about the benefits of blockchain and generating industry-wide collaboration in which regulations can work. Practical implications The research has benefits for B&M grocery stores, governments and the wider society. For example, the findings of this study will help B&M grocery retailers to confront the competition by online retailers such as Amazon, AliExpress or eBay and promote the development of a systematic collaboration to achieve the changes they need. Originality/value The study is original and innovative in that no research to date has focused on how blockchain can help the B&M grocery sector and address its challenges.",10.1108/BPMJ-06-2020-0267,"Nuseir, Mohammed T."
