Title,Publication Year,Topic,Topic_Name,Topic_Probability,Abstract Note,DOI,Author
Best Practices in Data Management at Ocean Networks Canada: a Citizen Scientist case study,2019,1,Topic_1_data_big_big data,0.42730786523477055,"Ocean Networks Canada (ONC), an initiative of the University of Victoria, operates world-leading ocean observatories and data repository services. ONC has been a member of the World Data System since 2014, meeting rigorous data repository certification criteria. As such, ONC is committed to adhering to research data community standards and best practices in data management including FAIR (findable, accessible, interoperable and reusable) data principles. ONC's data infrastructure, Oceans 2.0, serves a growing array of instruments and platforms from data collection, assurance, and description, to data preservation, discovery, integration, analysis, and distribution. Many existing frameworks within Oceans 2.0 are a result of other oceanographic organizations forming partnerships with ONC for data solutions and services. Here, we feature the best practices in data management ONC applied to a Community Fishers Program for citizen scientists that ingests CTD (conductivity, temperature, and depth), oxygen, and chlorophyll profiles. While the initiative began through a partnership with the Pacific Salmon Foundation's Salish Sea Marine Survival Project in 2015, additional partnerships have recently lead to data acquisition, processing, and product improvements for increased functionality and scalability.",10.23919/OCEANS40490.2019.8962800,M. Wolf; M. Hoeberechts; R. Flagg; R. Jenkyns; M. Morley; B. Biffard; M. Kot; N. Hogman; M. Tomlin; G. Trejos
Cybersecurity Planning for Artificial Intelligent Systems in Space,2019,2,Topic_2_data_privacy_security,0.22906476628844255,"CubeSats continue to proliferate and are an excellent low-cost method of remote sensing. A key piece of intelligent systems is sensory input, data storage, and data communications. With the continued miniaturization of technology, CubeSats will increase their sensory inputs with future miniaturization and enhance their robustness for autonomous operations if data and communications are secure. These futures inspire an intelligent system solution to on-orbit communications. This paper explores a dual-microprocessor approach to improve hardware cybersecurity of intelligent systems, with a view toward intensional intelligence as a means of adjudicating access to sensitive data onboard the CubeSat. With enhanced cybersecurity, Artificial Intelligent Systems (AIS) will add vital utility to otherwise vulnerable, autonomous systems. Using Systems Models-Based Thinking, we shed light on our plan to apply artificial intelligent system concepts to advance CubeSat technology. Managing technology for AIS reduces some of the uncertainties and risks associated with the space environment.",10.23919/PICMET.2019.8893814,G. O. Langford; L. Beaulieu; J. R. Carpenter; I. Watkins; B. Marsh; T. Heidorn; C. Chase
Quality Driven Judicial Data Governance,2019,1,Topic_1_data_big_big data,0.40215684504230115,"With the development of Smart Court 3.0, the amount of judicial data that can be stored and processed by the computer is increasing rapidly. People gradually realize that judicial data contains tremendous social and business value. However, we need stronger ability to handle with and apply massive, multi-source and heterogeneous judicial data. A complete data governance system should be built in order to make full use of the value of data assets. In such a data governance system, data quality control is one of the key steps of data governance, and also the bottleneck of data service development, because data quality determines the upper limit of data application. This paper proposes a judicial data quality measurement framework by analyzing some judicial business data, followed by a data governance method driven by it.",10.1109/QRS-C.2019.00026,T. He; S. Chen; L. Hao; J. Liu
A proposed mapping method for aligning machine execution data to numerical control code,2019,3,Topic_3_industry_manufacturing_chain,0.5970101472903256,"The visions of the digital thread and smart manufacturing have boosted the potential of relating downstream data to upstream decisions in design. However, to date, the tools and methods to robustly map across the related data representations is significantly lacking. In response, we propose a mapping technique for standard manufacturing data representations. Specifically, we focus on relating controller data from machining tools in the form of MTConnect, an emerging standard that defines the vocabulary and semantics as well as communications protocols for execution data, and G-Code, the most widely used standard for numerical control (NC) instructions. We evaluate the efficacy of our mapping methodology through an error measurement technique that judges the alignment quality between the two data representations. We then relate the proposed methodology to a case study, that includes verified process plans and real execution data, derived from the Smart Manufacturing Systems Test Bed hosted at the National Institute of Standards and Technology.",10.1109/COASE.2019.8842832,L. Monnier; W. Z. Bemstein; S. Foufou
Differential Attribute Desensitization System for Personal Information Protection,2019,2,Topic_2_data_privacy_security,1.0,"Big data brings much convenience to our daily life, while it also raises concerns to personal information leakage. It is important for data owner to protect sensitive data from being attacked. In this paper, we elaborate on the possible attacks that may be suffered at various stages of personal data life cycle and the corresponding privacy protection methods. Based on these methods, a differential attribute desensitization system (DADS) for personal information protection has been proposed. Data owner can define sensitive attribute level in the DADS. And then DADS can automatically identify sensitive data, and take differentiated data desensitization measures for structured and unstructured multi-attribute information. Experimental results show that DADS can automatically adapt to different types of sensitive information and protect personal sensitive information effectively.",10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00231,J. Peng; X. Huang; M. Li; J. Zhang; Y. Zhang; N. Gao
Master Data Management Maturity Model: A Case Study at Statistics Business Register in Statistics Indonesia,2019,1,Topic_1_data_big_big data,0.3119238236758682,"Statistics Indonesia is known as Badan Pusat Statistik or BPS in Indonesia, has a mission to provide high quality statistical data through an integrated statistics by implementing national and international standards. To enables practical application of standard statistical units and their classifications, BPS initiated create Master Data to integrated source of frame for all economic survey, that's called statistical business registers (SBR). Main objective of SBR become the primary and only establishment and enterprise directory. But, the current situation, several directories of establishments exist, maintained by various SMEs. Therefore, assessment to SBR in BPS is important, because it becomes a benchmark for the success of SBR in BPS. The measurement was conducted using Master Data Management Maturity Model (MD3M), by providing questionnaires for the two SMEs at BPS, filled with interview. From the domains assessed, the result shows that the maturity level rate of SBR is at level 1 on a score from 1 to 5. This means that a first awareness for issues regarding the topic of MDM has been raised on an operational level. Initial steps are initialized.",10.1109/ICOIACT46704.2019.8938482,D. Krismawati; Y. Ruldeviyani; R. Rusli
Privacy-Aware Job Submission in the Cloud,2019,2,Topic_2_data_privacy_security,0.815243442652236,"The services offered by cloud computing are provided to individuals and organizations by varied shared resources which are forming the hardware layer of cloud data centers. Cloud users do not deal or interact directly with those resources, instead, they deal with the virtualized version of them, in other words, users deal with the virtualization layer which conceals to a great extent the specifics of the physical hardware layer. Based on the virtualization concept, more than one virtual machine can be co-hosted on the same physical machine. In spite of the wide range of benefits, co-hosting virtual machines on the same host comes with privacy and security threats. From one side, cloud providers are serving the virtual machines without being aware of their contents. On the other side, once cloud users submit their jobs to be serviced in the cloud, they lose their control on their jobs' sensitive information. Thus, cloud users' hesitation from moving to the cloud is logical since their sensitive jobs' content leakage or misuse is possible, especially when cloud services are not designed with privacy considerations. This paper proposes an approach to make the jobs with sensitive information more secure when submitted to the cloud environment. The core idea of the approach is to request the inclusion of the privacy specification of a set of one or more provider services in the Service Level Agreement contract.",10.1109/MENACOMM46666.2019.8988562,A. Al-Dulaimy; W. Itani; M. Shamseddine; J. Taheri
Improving Predictive Healthcare Analytics with Sophisticated Machine Learning Solutions on the Cloudera Platform,2025,-1,Outliers,0.4336932043147601,"Remote Patient Monitoring (RPM) is essential for proactive healthcare, particularly in chronic illness management and post-acute care. Predictive analytics improves RPM by detecting health problems early and personalizing treatments. Unified data architecture on the Cloudera Platform allows real-time intake, processing, and analytics across remote healthcare systems. Apache NiFi and Kafka gather streaming data from wearable devices, while Apache Spark and Cloudera Machine Learning transform and forecast. Cloudera Data Warehouse allows structured querying, while Cloudera DataFlow and Operational Database provide low-latency data access and alerts. HIPAA-compliant security and role-based governance protect sensitive patient data. The end-to-end architecture enables scalable, responsive, and intelligent RPM processes, improving clinical outcomes, hospital readmissions, and patient engagement via rapid data-driven insights. This technique has examined five Cloudera Platform variants: CDE, Cloudera Data Platform (CDP), Cloudera Data Warehouse (CDW), Cloudera Operational Database (COD), and Cloudera DataFlow (CDF). The Kaggle database displays three files with data from the Patient Side, Offline Doctor Survey, and Online Doctor Survey target audiences. This reveals that Cloudera Data Engineering (CDE) outperforms the other models. Sensitivity was 98.16 %, Specificity 98.59 %, Accuracy 98.37%, and F1- Score 98.37%.",10.1109/ICCSP64183.2025.11088450,A. N; S. M. A; U. Mageswari R; P. V. S; S. Inbarajan; E. Baskaran
Enhancing Digital Product Passport Through Decentralized Digital Twins,2025,-1,Outliers,0.26345758234507755,"The Digital Product Passport (DPP) is a key enabler of the European Union’s vision for a circular economy. Achieving the full potential of DPP requires addressing the challenges of traditional product lifecycle systems (PLM). Traditional PLM focuses on streamlining data management and decision making. However, their centralized architecture limits transparent, crossorganizational collaboration, impacting the circular economy efforts. This paper proposes a blockchain based framework, tailored to support DPP implementation by enabling the creation and sharing of lifecycle data using digital twin technology. The proposed architecture implements two types of digital twins - Component Digital Twin and Product Digital Twin modeled using the Asset Administration Shell (AAS) standard to ensure interoperability. The architecture leverages Ethereum smart contracts for blockchain interaction and IPFS for off-chain decentralized storage. Two approaches for secure data sharing are implemented: Direct and Signature-based data sharing. Performance evaluation shows low latency for key operations like twin creation (167 ms) and data sharing (64 ms). By leveraging decentralization in DPPs, the proposed framework fosters collaboration, transparency, and circular economy practices, empowering stakeholders to access and share critical product data throughout the lifecycle.",10.1109/NTMS65597.2025.11076730,R. Kannappan; J. Hatin; E. Bertin; N. Crespi
Constructing a Security Monitoring and Protection Mechanism for Power Grid Data Throughout its Life Cycle based on Graph Convolutional Networks,2025,2,Topic_2_data_privacy_security,0.24280976687247527,"With the rapid advancement of smart grids, ensuring the stable operation of the power system hinges on the full life cycle security monitoring and protection of power grid data. However, traditional approaches, characterized by heavy reliance on manual experience and isolated system architectures, struggle to cope with the increasingly intricate and dynamic risks of network attacks and data leakage. This paper introduces a graph convolutional network (GCN)-based full life cycle security monitoring and protection mechanism for power grid data. Through experimental testing, it is concluded that the protection mechanism based on GCN generally attains accuracy values between 0.6 and 0.9, significantly surpassing the 0.2 to 0.7 range of traditional protection mechanisms. This method demonstrates the capability to accurately identify abnormal behavior in power grid data and effectively resist adversarial attacks, offering a promising solution for enhancing the security and reliability of smart grids.",10.1109/ICDSIS65355.2025.11071168,G. Fu; M. He; Y. Chen; Y. Hu; X. Zhang
Safe and Secure Data Fusion — Use of MILS Multicore Architecture to Reduce Cyber Threats,2019,2,Topic_2_data_privacy_security,0.2803737906903194,"Data fusion, as a means to improve aircraft and air traffic safety, is a recent focus of some researchers and system developers. Increases in data volume and processing needs necessitate more powerful hardware and more flexible software architectures to satisfy these needs. Such improvements in processed data also mean the overall system becomes more complex and correspondingly, resulting in a potentially significantly larger cyber-attack space. Today's multicore processors are one means of satisfying the increased computational needs of data fusion-based systems. When coupled with a real-time operating system (RTOS) capable of flexible core and application scheduling, large cabinets of (power hungry) single-core processors may be avoided. The functional and assurance capabilities of such an RTOS can be critical elements in providing application isolation, constrained data flows, and restricted hardware access (including covert channel prevention) necessary to reduce the overall cyber-attack space. This paper examines fundamental considerations of a multiple independent levels of security (MILS) architecture when supported by a multicore-based real-time operating system. The paper draws upon assurance activities and functional properties associated with a previous Common Criteria evaluation assurance level (EAL) 6+ / High-Robustness Separation Kernel certification effort and contrast those with activities performed as part of a MILS multicore related project. The paper discusses key characteristics and functional capabilities necessary to achieve overall system security and safety. The paper defines architectural considerations essential for scheduling applications on a multicore processor to reduce security risks. For civil aircraft systems, the paper discusses the applicability of the security assurance and architecture configurations to system providers looking to increase their resilience to cyber threats.",10.1109/DASC43569.2019.9081638,P. Huyck
Adaptive Multi-Layered Authentication Framework for Secure and Individualized Access to Health Data Sets,2025,2,Topic_2_data_privacy_security,0.6777548729802126,"Because the magnitude of health data is increasing exponentially, it mandates a comprehensive mechanism to authenticate, secure, and trace accesses to sensitive patient data samples. Current authentication systems for data in the healthcare sector are bound by the static nature of their cryptographic protocols, centralized access control processes, and the very limited provenance analyses associated with access. The aforementioned gaps in patient-specific authentication, behavioral validation, and future-proofing against quantum threats leave such systems exposed to threats for data tampering, replay attacks, and unauthorized access, thereby affecting data integrity and non-repudiation guarantees. This document contains a detailed and original multi-layered framework for patient-specific data authentication, using five analytically grounded mechanisms to accompany it in process. The PHT-AEE enhances the integrity of and resistance to replay commands for dynamic hash trees tagged with entropy for the securing of the data chunks through a patient-centric hash tree with adaptive entropy encoding. Identity-bound homomorphic encryption includes patient biometric identity with a session timestamp to eliminate impersonation and ensure temporal validity within the process. The federated zero-trust proof with behavioural access drift uses federated learning integrated with an LSTM-based model of behavioural drift to enable zero-trust, behaviourally aware access control. The graph neural network for provenance integrity tracing builds and analyses data transformation paths that may have been tainted through contextual graph reasoning. Finally, the Quantum-Ledger Integrated Access Resolver consolidates future-resilient access authorization in post-quantum keys integrated with immutable blockchain records. Such integrated approach leads to tremendous advancements in access security, provenance accuracy, and cryptographic resilience. Collectively, the proposed methods enhance the integration of data integrity, non-repudiation, session trust, and legal auditability, establishing a future-ready authentication model tailored for scalable, secure, and personalized healthcare systems.",10.1109/ICSCDS65426.2025.11166873,R. Singh; A. Khan; N. Purohit; P. Lokulwar
Sticky-PRE: A Sticky Proxy Re-Encryption Protocol for Persistent Vehicle Data Privacy,2025,2,Topic_2_data_privacy_security,0.43106164275837644,"Connected vehicles generate a vast amount of data and share it with external entities such as the cloud, neighboring vehicles, Road-Side Units (RSUs), and other third-party services in a Vehicle to Everything (V2X) setting. This data is vulnerable and can lead to the leakage of personal information of vehicle owners, such as driving habits, travel routes, and identity theft, among others. Moreover, with the implementation of the General Data Protection Regulation (GDPR), it becomes imperative to empower users with control over their data and the ability to choose whom they share it with. To address this objective, we present a protocol that utilizes a combination of sticky policies and a proxy re-encryption scheme. This protocol ensures that user-defined access controls on the data persist even when crossing organizational boundaries and addresses the confidentiality, integrity, and accountability of vehicle data. Furthermore, we assess our protocol using a semi-honest threat model and analyze its vulnerabilities. Lastly, we perform a quantitative analysis of the data flow model to observe the system's performance.",10.1109/IV64158.2025.11097565,A. Ashutosh; O. Hasan; P. Baishnav; H. Kosch; L. Brunie
A Hierarchical Privacy-Preserving Framework for Heterogeneous Data Utilization in Satellite Internet,2025,2,Topic_2_data_privacy_security,1.0,"Satellite Internet generates vast data resources characterized by high sensitivity and complex scenarios, which pose significant challenges to data security and privacy protection. This paper proposes a hierarchical privacy-preserving framework for heterogeneous data utilization in Satellite Internet, aiming to enhance security while maximizing application value. The framework operates across two dimensions: the application scenario dimension and the data utilization dimension. For the former, five patterns are defined for intra-domain and crossdomain data utilization scenarios, each accompanied by tailored privacy protection strategies. For the latter, the framework encompasses three phases-data fusion, computation, and service-enabled by privacy-preserving methodologies. Furthermore, we analyze the applicability of existing privacypreserving techniques and propose future directions to support scalable Satellite Internet development.",10.1109/ICCCBDA64898.2025.11030413,S. Zhang; X. Peng; S. Lei; Z. Cao; Y. Shi; Y. Ma; X. Gu; H. Gao
Design and Research of Big Data Engine in Power and Energy System,2025,3,Topic_3_industry_manufacturing_chain,0.2223212128709796,"In view of the expanding amount of information in the current power and energy system, this paper designs a big data engine covering the functions of data access and collection, data cleaning, data analysis and conversion, machine learning and data model, data storage and synchronization, and business development interface, which can manage, analyze and support the realization of data assets throughout their life cycle. The big data engine designed in this paper can be deployed in any type of power and energy systems as a unified basic platform to meet the data quality needs of various intelligent applications in power and energy systems, and provide a solid foundation for business expansion.",10.1109/ACPEE64358.2025.11041188,X. Liang; Y. Jiang; X. Zhong; H. Pan; F. Liang; J. Shen
Traceability Data in the form of Digital Food Product Passports for Fish Supply Chains,2025,-1,Outliers,0.29229576247475314,"The idea of a Digital Product Passport (DPP) is to provide access to product specific data for actors and consumers in supply chains to satisfy different needs. Solutions for DPP exist in sectors other than food. However, literature on Digital Food Product Passport (DFPP) is very limited, and there are no clear guidelines regarding what data should be contained in a DFPP. Various platforms for traceability exist and traceability data obtained along food supply chains can be used as a fundamental data basis for DFPPs. In this paper we define what data to be included in a DFPP at different steps of the supply chains based on a collection of end-to-end traceability data. The focus is on how to use such data systematically in a DFPP and how to support the different stakeholders involved. We demonstrate how this approach can be applied to implement a blockchain-based DFPP for a fish supply chain.",10.1109/EEITE65381.2025.11166326,S. Jiang; M. K. Natvig; T. Bakkejord Ræder; P. Bourgos; N. Tsampanaki
Hierarchical Blockchain for Mapping Manufacturing Process Flow,2025,-1,Outliers,0.29092384914944647,"As manufacturing processes become increasingly complex, maintaining quality and improving efficiency requires mapping of process flows. Mapping process flows, in turn, depends on comprehensive end-to-end data traceability. Such traceability relies on lifecycle data that capture every stage, from raw-material handling to final-product assembly, and provide indispensable insights for process refinement. However, conventional centralized database-based systems for managing these data introduce single points of failure and remain vulnerable to tampering and cyberattacks. As a result, data traceability and authenticity are compromised. Therefore, this research develops a novel blockchain architecture coupled with digital twin (DT) model to secure end-to-end documentation of manufacturing process flows. First, a hierarchical blockchain framework is developed to record production events and ensure comprehensive, tamper-proof records of process activities. Second, the DT model, operating in collaboration with the blockchain tiers, enables real-time alignment between the manufacturing floor and its virtual twin. Third, a unified data representation is designed to transform diverse manufacturing datasets into a homogeneously structured format. Experimental results show that the proposed framework significantly enhances data authenticity while reducing the time required to map manufacturing process flows.",10.1109/CASE58245.2025.11164079,T. Kuo; H. Yang
Semantic Integration in Big Data: State-of-the-Art,2019,1,Topic_1_data_big_big data,1.0,"Nowadays, web users and systems continually overload the web with an exponential generation of a massive amount of data. This leads to making big data more important in several domains such as social networks, internet of things, health care, E-commerce, aviation safety, etc. The use of big data has become increasingly crucial for companies due to the significant evolution of information providers and users on the web. However, big data remain meaningless without semantics. In order to get a good comprehension of big data, we raise questions about how big data and semantic are related to each other and how semantic may help. To overcome this problem, researchers devote considerable time to the integration of ontology in big data to ensure reliable interoperability between systems in order to make big data more useful, readable and exploitable. This technology can hide the heterogeneity of different data resources. Moreover, in given domains, users can exchange knowledge without caring to choose the suitable semantic that makes their content more expressive. This paper aims to provide a comprehensive overview for readers about big data and the appropriate tools to manipulate and analyse them such as Hadoop. Afterwards, we talk about ontology and how it can be used to improve big data management and analyses for decision makers. Finally, different semantic integration approaches are seen in a comparative study. This survey is concluded with a discussion and some perspectives.",10.13052/jmm1550-4646.1533,Z. Sayah; O. Kazar; A. Ghenabzia
From Static Records to Smart Passports: Evolving Digital Product Passports Toward Product-Service System Integration,2025,-1,Outliers,0.255491029220696,"The Digital Product Passport (DPP) has emerged as a transformative enabler for the circular economy, sustainability, and regulatory compliance across supply chains. While recent advancements have focused on improving traceability, standardization, and lifecycle data aggregation, most existing systems remain static and product-centric. In this work, we do a comprehensive state-of-the-art review of current DPP frameworks, technologies, and research trends, drawing from literature and EU research and innovation projects. We identify limitations in current architectures with respect to service integration, real-time data synchronization, modularity, and stakeholder trust. As a response, we introduce DPSSP4.0, a novel architecture for dynamic, decentralized, and service-aware Digital Product-Service System Passports (DPSSPs). The proposal builds upon the Asset Administration Shell (AAS) standard and incorporates microservices, semantic data spaces, and certification layers to ensure extensibility, interoperability, and trust. This positions DPSSP4.0 as a forward-looking enabler of Smart Product-Service Systems in the Industry 4.0 era.",10.1109/DCOSS-IoT65416.2025.00163,P. Maló; B. Almeida; M. Mateus; F. Querido; D. Inácio; T. Teixeira; G. Di Orio; F. Marques
Enabling AI in Future Wireless Networks: A Data Life Cycle Perspective,2021,-1,Outliers,0.4350205289607237,"Recent years have seen rapid deployment of mobile computing and Internet of Things (IoT) networks, which can be mostly attributed to the increasing communication and sensing capabilities of wireless systems. Big data analysis, pervasive computing, and eventually artificial intelligence (AI) are envisaged to be deployed on top of the IoT and create a new world featured by data-driven AI. In this context, a novel paradigm of merging AI and wireless communications, called Wireless AI that pushes AI frontiers to the network edge, is widely regarded as a key enabler for future intelligent network evolution. To this end, we present a comprehensive survey of the latest studies in wireless AI from the data-driven perspective. Specifically, we first propose a novel Wireless AI architecture that covers five key data-driven AI themes in wireless networks, including Sensing AI, Network Device AI, Access AI, User Device AI and Data-provenance AI. Then, for each data-driven AI theme, we present an overview on the use of AI approaches to solve the emerging data-related problems and show how AI can empower wireless network functionalities. Particularly, compared to the other related survey papers, we provide an in-depth discussion on the Wireless AI applications in various data-driven domains wherein AI proves extremely useful for wireless network design and optimization. Finally, research challenges and future visions are also discussed to spur further research in this promising area.",10.1109/COMST.2020.3024783,D. C. Nguyen; P. Cheng; M. Ding; D. Lopez-Perez; P. N. Pathirana; J. Li; A. Seneviratne; Y. Li; H. V. Poor
Performance Evaluation of an Internet of Healthcare Things for Medical Monitoring Using M/M/c/K Queuing Models,2021,1,Topic_1_data_big_big data,0.8899042763026511,"Due to the non-stop and rapid spreading of virus pandemics all over the world, traditional healthcare monitoring capabilities of hospitals and/or medical centers are under a severe over-load. Modern computing infrastructures with the harmony of various layers of computing paradigms (e.g., cloud/fog/edge computing) for healthcare monitoring are apparently the essential computing backbone that help access and process instantly the medical data of every single patient at the very edge of the healthcare system to combat with global or regional virus contagion. Previous studies proposed different computing system architectures for healthcare monitoring but few works considered the evaluation of pure performance of medical data transmission in a comprehensive manner. In this paper, we proposed an M/M/c/K queuing network model for the performance evaluation of an Internet of Healthcare Things (IoHT) infrastructure in association with a three layer cloud/fog/edge computing continuum. The model considers a life cycle of medical data from body-attached IoT sensors in edge layer all the way to local clients (e.g., local medical doctors, physicians) through fog layer and to remote clients (e.g., medical professionals, patient's family members) through cloud layer. Furthermore, we also explore the impact of the alteration in system configuration and computing capability of computing layers in two scenarios on various performance metrics. Critical performance metrics related to quality of service are evaluated in a comprehensive manner, such as (i) mean response time of medical data transmission to fog (local) clients and to cloud (remote) clients, (ii) utilization of cloud/fog/edge computing layers, (iii) service throughput, (iv) number of medical messages in a period of time, and (v) drop rate. The simulation results pinpoint bottle-neck parameters and configurations of the IoHT infrastructure's system architecture in relation to the frequency of medical data collection for health check of patients. Thus, the findings of this study can help improve medical administration in hospitals and healthcare centers and help design computing infrastructures in accordance for medical monitoring in the severe circumstances of virus pandemics.",10.1109/ACCESS.2021.3071508,F. A. Silva; T. A. Nguyen; I. Fé; C. Brito; D. Min; J. -W. Lee
An Ontological-Based Model to Data Governance for Big Data,2021,1,Topic_1_data_big_big data,0.700207953745625,"Nowadays, companies and official bodies are using the data as a principal asset to take strategic decisions. The advances in big data processing, storage and analysis techniques have allowed to manage the continuous increase in the volume of data. This increase in the volume of data together with its high variability and the large number of sources lead to a constant growing of the complexity of the data management environment. Data governance is the key for simplifying that complexity: it is the element that controls the decision making and responsibilities for all the processes related to data management. This paper discusses an approach to data governance based on ontological reasoning to reduce data management complexity. The proposed data governance system is built over an autonomous system based on distributed components. It implements semantic techniques and automatic ontology-based reasoning. The different components use a Shared Knowledge Plane to interact. Its fundamental piece is an ontology that represents all the data management processes included in data governance. A prototype of such a system has been implemented and tested for Telefonica's global video service. The results obtained show the feasibility of using this type of technology to reduce the complexity of managing big data environments.",10.1109/ACCESS.2021.3101938,A. Castro; V. A. Villagrá; P. García; D. Rivera; D. Toledo
Multi-Instance Deep Learning Based on Attention Mechanism for Failure Prediction of Unlabeled Hard Disk Drives,2021,0,Topic_0_prediction_degradation_rul,1.0,"Failure of hard disk drives (HDDs) is the most critical reliability issue of data center. Therefore, predicting the failure of the HDD is an important means to ensure the storage security of the data center. However, most current research works had not paid attention to the fact that the self-monitoring, analysis and reporting technology (SMART) data in a returned failed HDD are a long-term sequence that consists of many unlabeled data, as the healthy and faulty data are highly mixed. Because the failure data in the rapid degradation period are less than the health data in the normal state, the mixture of healthy and faulty data results in an extremely data imbalance. This brings a great challenge to find the hidden fault information, and thus failure prediction becomes a difficult task. To cope with the above problems, a multi-instance long-term data classification method based on long short-term memory (LSTM) network and attention mechanism are proposed to predict the failure of HDDs. Regarding long time sequence HDD data as an instance bag, multi-instance learning (MIL) divides it into multiple instances in the subconcept layer, and then studies the connection between instances and bag labels. Based on the analysis of HDD data of a communication company and Backblaze data center, our proposed method can obtain much better results than other methods.",10.1109/TIM.2021.3068180,G. Wang; Y. Wang; X. Sun
Privacy in the Cloud: A Survey of Existing Solutions and Research Challenges,2021,2,Topic_2_data_privacy_security,1.0,"Private data is transmitted and stored online every second. Therefore, security and privacy assurances should be provided at all times. However, that is not always the case. Private information is often unwillingly collected, sold, or exposed, depriving data owners of their rightful privacy. In this article, various privacy threats, concepts, regulations, and personal data types are analyzed. An overview of Privacy Enhancing Technologies (PETs) and a survey of anonymization mechanisms, privacy tools, models, and metrics are presented together with an analysis of respective characteristics and capabilities. Moreover, this article analyses the applicability of the reviewed privacy mechanisms on today's Cloud Services and identifies the current research challenges to achieve higher privacy levels in the Cloud.",10.1109/ACCESS.2021.3049599,P. Silva; E. Monteiro; P. Simões
Systematic Mapping of Open Data Studies: Classification and Trends From a Technological Perspective,2021,1,Topic_1_data_big_big data,0.4653099313029787,"The objective of this paper is to classify and analyse all research on open data performed in the scientific community from a technological viewpoint, providing a detailed exploration based on six key facets: publication venue, impact, subject, domain, life-cycle phases and type of research. This paper therefore provides a consolidated overview of the open data arena that allows readers to identify well-established topics, trends, and open research issues. Additionally, we provide an extensive qualitative discussion of the most interesting findings to pave the way for future research. Our first identification phase resulted in 893 relevant peer-reviewed articles, published between 2006 and 2019 in a wide variety of venues. Analysis of the results shows that open data research grew slowly from 2006 but increased significantly as from 2009. In 2019, research interest in open data from a technological perspective overall decreased. This fact could indicate that research is beginning to stabilise, i.e., the open data research hype is over, and the research field is reaching maturity. Main findings are (i) increasing effort in researching on Semantic Web technologies as a mechanism to publish and reuse linked open data, (ii) software systems are proposed to solve open data technical problems; and (iii) considering technological aspects of legislation and standardization is needed to widely introduce open data in society. Finally, we provide complementary insights regarding open data innovation projects, with special emphasis on publication (e.g., open data portals) and consumption (e.g., open data as business enabler) of open data.",10.1109/ACCESS.2021.3052025,R. Enríquez-Reyes; S. Cadena-Vela; A. Fuster-Guilló; J. -N. Mazón; L. D. Ibáñez; E. Simperl
Data Life Aware Model Updating Strategy for Stream-Based Online Deep Learning,2021,1,Topic_1_data_big_big data,0.5160064693417103,"Many deep learning applications deployed in dynamic environments change over time, in which the training models are supposed to be continuously updated with streaming data to guarantee better descriptions of data trends. However, most state-of-the-art learning frameworks support well in offline training methods while omitting online model updating strategies. In this work, we propose and implement iDlaLayer, a thin middleware layer on top of existing training frameworks that streamlines the support and implementation of online deep learning applications. In pursuit of good model quality and fast data incorporation, we design a Data Life Aware model updating strategy (DLA), which builds training data samples according to contributions of data from different life stages, and considers the training cost consumed in model updating. We evaluate iDlaLayer's performance through simulations and experiments based on TensorflowOnSpark with three representative online learning workloads. Our experimental results demonstrate that iDlaLayer reduces the overall elapsed time of ResNet, DeepFM and PageRank by 11.3, 28.2, and 15.2 percent compared to the periodic update strategy, respectively. It further achieves an average 20 percent decrease in training cost and brings about a 5 percent improvement in model quality against the traditional continuous training method.",10.1109/TPDS.2021.3071939,W. Rang; D. Yang; D. Cheng; Y. Wang
Research Data Management and Data Stewardship Competences in University Curriculum,2021,-1,Outliers,0.14815506356434469,"Skills for data governance and management are critical for the wide adoption of Open Science practices and effective use of the data in research, industry, business and other economic sectors. The FAIR (Findable - Accessible - Interoperable - Reusable) data management principles and data stewardship provide a foundation for effective research data management. The 2018 “Turning FAIR into Reality” report and other documents recommend that data skills should be more widely included in university curricula and that a concerted effort should be made to coordinate and accelerate the pedagogy for professional data roles. Throughout Europe and beyond, many organisations, projects and initiatives work on providing training on FAIR data competences. However, wider adoption of the FAIR data culture can be achieved by including FAIR competences into university curricula. This paper presents the ongoing work of the FAIRsFAIR project to develop a Data Stewardship competence framework and to provide recommendations for implementing this framework in university curricula by means of defining the Data Stewardship Body of Knowledge Model Curricula. The proposed approach and identified competences and knowledge topics are supported by a job market analysis. The presented work is actively using the EDISON Data Science Framework as a basis for Data Stewardship competences definition and methodology for linking competences, skills, knowledge, and intended learning outcomes when designing curricula.",10.1109/EDUCON46332.2021.9453956,Y. Demchenko; L. Stoy
An Architecture and Information Meta-model for Back-end Data Access via Digital Twins,2021,-1,Outliers,0.1562564307223091,"The lifecycle data of industrial devices is typically maintained in separate data sources operating in silos. The lack of interoperability between the data sources due to the usage of different APIs, data formats and data models results in time-consuming and error-prone manual data exchange efforts. The notion of digital twins is known to be a solution to the data silo problem and the associated interoperability issues. Despite many studies on digital twins, there is still a need for common architectures that offer means for defining digital twins, ingesting backend data in the digital twins, and enabling interoperable data exchange across the lifecycle of the devices via their digital twins. This paper aims to close this gap by proposing a cloud-based architecture, a common information meta-model for defining the digital twins, and variety of APIs to query the lifecycle data of interest via the digital twins.",10.1109/ETFA45728.2021.9613724,S. Malakuti; P. Juhlin; J. Doppelhamer; J. Schmitt; T. Goldschmidt; A. Ciepal
